Date,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,VWAP,Month,Year,Day_Perc_Change,Trend,signal,Bolinger,Upper Band,Lower Band
2017-10-11,MINDTREE,EQ,2017-10-11,490.3,490.35,495.5,477.35,484.05,486.3,486.71,691937,336769895.4,12000,327232,47.29,502.92619331777456,10,2017,-0.008158270446665283,Slight or No change,1.0,470.24999999999983,492.0548521881537,448.44514781184597
2017-10-12,MINDTREE,EQ,2017-10-12,486.3,484.1,495.8,477.05,485.0,483.35,487.02,1094199,532902162.6,12647,412007,37.65,502.53435418213235,10,2017,-0.006066214271026049,Slight or No change,1.0,472.2049999999998,490.99785698567626,453.41214301432336
2017-10-13,MINDTREE,EQ,2017-10-13,483.35,485.0,486.4,480.85,485.0,484.55,483.95,264025,127775009.75,7932,152670,57.82,502.4479110196267,10,2017,0.0024826730112754714,Slight or No change,1.0,473.30499999999984,492.2927772319564,454.3172227680433
2017-10-16,MINDTREE,EQ,2017-10-16,484.55,485.8,498.45,480.95,494.25,494.25,490.22,762619,373848460.65,13040,315943,41.43,502.335653996067,10,2017,0.0200185739345784,Slight or No change,1.0,474.7649999999999,495.49108577563135,454.0389142243684
2017-10-17,MINDTREE,EQ,2017-10-17,494.25,494.0,506.75,493.9,504.45,504.35,503.33,1020796,513795865.3,21305,404395,39.62,502.3719106372642,10,2017,0.020435002529084482,Slight or No change,1.0,476.33499999999987,500.8863018199141,451.78369818008565
2017-10-18,MINDTREE,EQ,2017-10-18,504.35,503.0,507.9,496.85,501.5,502.1,502.5,288536,144990302.4,5105,134591,46.65,502.3705342621258,10,2017,-0.0044611876672945305,Slight or No change,1.0,477.7674999999998,504.82537705135417,450.70962294864546
2017-10-19,MINDTREE,EQ,2017-10-19,502.1,500.0,501.8,495.15,496.0,497.35,497.97,46300,23055826.3,1655,16934,36.57,502.36645962510283,10,2017,-0.009460266879107726,Slight or No change,1.0,479.4199999999999,507.04568217780997,451.79431782218984
2017-10-23,MINDTREE,EQ,2017-10-23,497.35,494.2,507.75,494.2,504.9,502.95,501.36,403071,202084143.75,12794,183393,45.5,502.3705536715825,10,2017,0.011259676284306686,Slight or No change,1.0,481.44249999999994,509.76642098562456,453.1185790143753
2017-10-24,MINDTREE,EQ,2017-10-24,502.95,504.8,514.85,500.0,502.35,502.8,508.31,418949,212957017.0,14511,182138,43.47,502.3736626296629,10,2017,-0.00029824038174763867,Slight or No change,1.0,483.37249999999983,512.0081508569284,454.73684914307125
2017-10-25,MINDTREE,EQ,2017-10-25,502.8,503.5,510.0,502.05,506.95,507.15,506.83,453677,229938267.3,17575,195093,43.0,502.41081573946093,10,2017,0.008651551312649053,Slight or No change,1.0,485.47749999999985,514.6269781933962,456.3280218066035
2017-10-26,MINDTREE,EQ,2017-10-26,507.15,505.7,505.9,482.1,484.9,486.5,487.64,1729223,843243833.35,21851,998456,57.74,501.9526655997448,10,2017,-0.040717736369910267,Slight or No change,1.0,486.24749999999983,514.6005834673264,457.8944165326733
2017-10-27,MINDTREE,EQ,2017-10-27,486.5,486.0,490.55,472.0,473.8,476.35,484.89,837203,405949000.05,9112,587607,70.19,501.6006453619156,10,2017,-0.0208633093525179,Slight or No change,1.0,487.1249999999999,512.8674797398738,461.38252026012594
2017-10-30,MINDTREE,EQ,2017-10-30,476.35,475.75,485.55,475.25,479.0,479.55,481.01,281664,135484084.85,10876,98869,35.1,501.4991140471898,10,2017,0.006717749553899477,Slight or No change,1.0,488.0074999999999,511.1919384061907,464.8230615938091
2017-10-31,MINDTREE,EQ,2017-10-31,479.55,479.55,483.3,473.45,480.05,479.65,477.02,368425,175747285.9,7137,211940,57.53,501.3683096104693,10,2017,0.0002085288291104881,Slight or No change,1.0,488.74749999999983,509.65248492553314,467.8425150744665
2017-11-01,MINDTREE,EQ,2017-11-01,479.65,483.3,484.0,471.0,473.1,474.75,476.51,328658,156610034.95,12038,198973,60.54,501.2269090785047,11,2017,-0.0102157823412905,Slight or No change,1.0,488.5249999999998,509.94620199094265,467.10379800905696
2017-11-02,MINDTREE,EQ,2017-11-02,474.75,471.7,475.1,469.1,473.6,473.85,471.94,288705,136251853.15,8616,137313,47.56,501.09975121860055,11,2017,-0.0018957345971563067,Slight or No change,1.0,488.2074999999998,510.32515846081805,466.0898415391816
2017-11-03,MINDTREE,EQ,2017-11-03,473.85,474.95,490.0,473.0,489.0,480.95,478.76,375817,179925803.2,9089,228558,60.82,500.97865441344595,11,2017,0.014983644613274059,Slight or No change,1.0,488.3374999999998,510.240729153902,466.4342708460976
2017-11-06,MINDTREE,EQ,2017-11-06,480.95,485.0,489.0,481.65,485.1,486.8,485.61,210264,102106946.35,4726,103710,49.32,500.93113963751335,11,2017,0.012163426551616618,Slight or No change,1.0,488.67499999999984,510.2460454081374,467.1039545918623
2017-11-07,MINDTREE,EQ,2017-11-07,486.8,487.9,504.8,479.4,486.0,484.55,493.38,1395626,688578627.45,22459,402008,28.8,500.57469862521066,11,2017,-0.00462202136400991,Slight or No change,1.0,488.9199999999998,510.16834111171795,467.6716588882816
2017-11-08,MINDTREE,EQ,2017-11-08,484.55,486.0,498.3,486.0,496.0,493.35,493.66,552329,272663784.45,11321,188325,34.1,500.51301523633185,11,2017,0.018161180476730987,Slight or No change,1.0,489.0724999999999,510.4061520672445,467.7388479327553
2017-11-09,MINDTREE,EQ,2017-11-09,493.35,498.0,499.0,486.25,494.3,493.75,492.76,300417,148034291.0,7196,118829,39.55,500.48175419802084,11,2017,0.0008107834194790442,Slight or No change,1.0,489.4449999999999,510.8349115423464,468.05508845765337
2017-11-10,MINDTREE,EQ,2017-11-10,493.75,489.05,502.8,489.05,493.1,494.25,497.14,359259,178603199.65,8447,116285,32.37,500.447496162827,11,2017,0.0010126582278480178,Slight or No change,1.0,489.9899999999999,511.2812534549787,468.6987465450211
2017-11-13,MINDTREE,EQ,2017-11-13,494.25,493.1,509.45,492.4,509.0,507.6,503.94,671685,338486325.95,14888,253963,37.81,500.5202619643627,11,2017,0.027010622154780117,Slight or No change,1.0,491.1424999999999,513.6543045057521,468.63069549424773
2017-11-14,MINDTREE,EQ,2017-11-14,507.6,511.0,514.0,495.25,497.25,497.5,505.77,648526,328006520.1,19228,193044,29.77,500.49088340848664,11,2017,-0.01989755713159969,Slight or No change,1.0,491.30499999999995,513.9577307520806,468.6522692479194
2017-11-15,MINDTREE,EQ,2017-11-15,497.5,497.5,504.0,490.0,495.05,492.25,496.88,387896,192735993.5,9894,128075,33.02,500.4432152794946,11,2017,-0.010552763819095423,Slight or No change,1.0,490.69999999999993,512.5166763834684,468.8833236165314
2017-11-16,MINDTREE,EQ,2017-11-16,492.25,491.3,512.0,490.45,510.7,510.8,504.17,640819,323084849.05,16093,252008,39.33,500.5412475284498,11,2017,0.03768410360589125,Slight or No change,1.0,491.1349999999999,514.2188768065719,468.0511231934278
2017-11-17,MINDTREE,EQ,2017-11-17,510.8,515.0,519.95,506.7,516.45,516.45,514.29,913262,469681126.55,20067,436779,47.83,500.7529962449765,11,2017,0.011061080657791766,Slight or No change,1.0,492.08999999999986,517.6987690573271,466.48123094267254
2017-11-20,MINDTREE,EQ,2017-11-20,516.45,517.0,517.25,505.0,506.65,507.5,509.25,352455,179489165.9,12479,196259,55.68,500.7874771556367,11,2017,-0.01732984800077464,Slight or No change,1.0,492.3174999999998,518.4087825732222,466.22621742677745
2017-11-21,MINDTREE,EQ,2017-11-21,507.5,506.85,515.0,502.1,506.1,507.9,510.92,430898,220155427.15,21828,127870,29.68,500.83164002035545,11,2017,0.0007881773399014412,Slight or No change,1.0,492.5724999999999,519.1895399516816,465.9554600483182
2017-11-22,MINDTREE,EQ,2017-11-22,507.9,509.1,521.5,509.1,518.4,519.45,518.6,784393,406785211.95,23176,309307,39.43,501.0397308451747,11,2017,0.02274069698759606,Slight or No change,1.0,493.1874999999999,521.7220566121603,464.65294338783957
2017-11-23,MINDTREE,EQ,2017-11-23,519.45,521.0,523.65,508.05,513.15,513.3,514.35,401262,206390033.75,12646,112743,28.1,501.10943037237604,11,2017,-0.01183944556742722,Slight or No change,1.0,494.52749999999986,524.23281540243,464.8221845975698
2017-11-24,MINDTREE,EQ,2017-11-24,513.3,513.9,517.8,508.0,513.5,512.45,512.63,308781,158291380.3,15023,104290,33.77,501.15882633469414,11,2017,-0.001655951685174184,Slight or No change,1.0,496.33249999999987,525.7731141776603,466.8918858223395
2017-11-27,MINDTREE,EQ,2017-11-27,512.45,523.0,555.0,516.1,550.7,550.05,538.94,2660906,1434060090.4,64312,754657,28.36,502.92756342599233,11,2017,0.07337301200117062,Slight or No change,1.0,499.8574999999999,536.7712440528588,462.94375594714097
2017-11-28,MINDTREE,EQ,2017-11-28,550.05,545.1,550.0,541.3,546.0,545.85,544.75,533637,290700154.05,16075,163561,30.65,503.2367310954265,11,2017,-0.007635669484592157,Slight or No change,1.0,503.1674999999999,544.1047083356422,462.23029166435765
2017-11-29,MINDTREE,EQ,2017-11-29,545.85,545.1,562.4,544.3,546.1,548.7,555.62,1242855,690549432.5,25515,249521,20.08,503.98683197739234,11,2017,0.00522121461940106,Slight or No change,1.0,506.86499999999995,550.278642047051,463.45135795294885
2017-11-30,MINDTREE,EQ,2017-11-30,548.7,548.0,550.0,530.75,536.65,539.2,542.93,613815,333259619.75,14534,293849,47.87,504.2714462363485,11,2017,-0.0173136504465099,Slight or No change,1.0,510.1325,552.9160836076854,467.34891639231455
2017-12-01,MINDTREE,EQ,2017-12-01,539.2,539.45,547.6,527.45,530.5,529.9,539.5,277028,149455473.65,8714,56836,20.52,504.3645957222981,12,2017,-0.01724777448071224,Slight or No change,1.0,512.5799999999999,553.9102412538965,471.24975874610334
2017-12-04,MINDTREE,EQ,2017-12-04,529.9,530.6,555.1,530.6,555.1,552.75,549.08,1185727,651064347.8,29849,275403,23.23,505.10578240115655,12,2017,0.043121343649745285,Slight or No change,1.0,515.8774999999999,559.0307090042961,472.72429099570377
2017-12-05,MINDTREE,EQ,2017-12-05,552.75,556.0,564.0,534.7,541.0,539.95,547.94,1371639,751570309.3,31049,308111,22.46,505.7124777622496,12,2017,-0.02315694255992751,Slight or No change,1.0,518.6475,560.4240040360457,476.8709959639543
2017-12-06,MINDTREE,EQ,2017-12-06,539.95,539.95,549.55,536.65,540.5,539.85,543.32,549205,298392666.85,20289,107240,19.53,505.9488243701019,12,2017,-0.00018520233354946122,Slight or No change,1.0,520.9725000000001,561.9899093333688,479.95509066663135
2017-12-07,MINDTREE,EQ,2017-12-07,539.85,542.0,559.0,542.0,556.9,556.9,553.09,700508,387441987.25,17034,192058,27.42,506.3948213380192,12,2017,0.031582847087153754,Slight or No change,1.0,524.13,566.0368063809773,482.2231936190227
2017-12-08,MINDTREE,EQ,2017-12-08,556.9,556.7,575.9,542.4,546.3,546.1,563.55,2139850,1205903193.05,42278,507928,23.74,507.4288556556669,12,2017,-0.019393068773567838,Slight or No change,1.0,526.7225000000001,567.2383899952274,486.2066100047728
2017-12-11,MINDTREE,EQ,2017-12-11,546.1,550.2,555.9,536.4,545.85,545.85,546.06,644109,351721873.8,21807,173708,26.97,507.7276985578563,12,2017,-0.00045779161325765205,Slight or No change,1.0,528.635,568.9608843346123,488.30911566538776
2017-12-12,MINDTREE,EQ,2017-12-12,545.85,549.95,566.0,544.25,561.9,564.45,558.86,1272972,711414859.05,32355,463102,36.38,508.5864367273133,12,2017,0.03407529541082721,Slight or No change,1.0,531.9825000000001,572.5405840796338,491.42441592036624
2017-12-13,MINDTREE,EQ,2017-12-13,564.45,564.95,573.0,560.2,562.5,564.2,567.6,971881,551635447.15,27190,169354,17.43,509.2219006306968,12,2017,-0.0004429090264859159,Slight or No change,1.0,535.5800000000002,574.0069833922952,497.1530166077052
2017-12-14,MINDTREE,EQ,2017-12-14,564.2,564.25,572.0,555.55,567.5,565.6,565.06,590777,333827363.3,12092,148052,25.06,509.6107890391864,12,2017,0.002481389578163684,Slight or No change,1.0,538.3200000000002,577.1204530630107,499.5195469369896
2017-12-15,MINDTREE,EQ,2017-12-15,565.6,570.0,573.0,560.6,566.0,566.55,565.77,329791,186584403.6,8750,99694,30.23,509.8291988509234,12,2017,0.001679632248938967,Slight or No change,1.0,540.825,580.1459265297508,501.5040734702493
2017-12-18,MINDTREE,EQ,2017-12-18,566.55,566.0,578.9,537.0,576.0,575.65,572.34,765389,438059761.8,14259,263964,34.49,510.4099875428802,12,2017,0.016062130438619704,Slight or No change,1.0,544.2325000000001,583.2038697205386,505.2611302794615
2017-12-19,MINDTREE,EQ,2017-12-19,575.65,576.1,580.25,570.0,570.0,571.3,575.13,357364,205531850.4,12710,164524,46.04,510.659817246996,12,2017,-0.007556675062972306,Slight or No change,1.0,547.4025,584.1828362080764,510.6221637919237
2017-12-20,MINDTREE,EQ,2017-12-20,571.3,572.0,581.05,566.05,577.15,577.45,575.26,411708,236839404.05,11517,166182,40.36,510.97404252377004,12,2017,0.010764922107474371,Slight or No change,1.0,550.3025,586.9489685596708,513.6560314403292
2017-12-21,MINDTREE,EQ,2017-12-21,577.45,576.2,579.9,573.5,577.8,576.65,576.66,252372,145532740.35,9049,98866,39.17,511.1629008351856,12,2017,-0.0013854013334488882,Slight or No change,1.0,553.47,587.5084364784129,519.4315635215871
2017-12-22,MINDTREE,EQ,2017-12-22,576.65,577.8,604.0,577.0,599.8,599.7,595.37,1462664,870829288.9,34166,287663,19.67,512.6142772217743,12,2017,0.03997225353333933,Slight or No change,1.0,557.8325000000001,592.0988449281812,523.566155071819
2017-12-26,MINDTREE,EQ,2017-12-26,599.7,593.0,603.5,590.05,596.55,598.45,597.3,614201,366865294.8,15699,151357,24.64,513.2011033976462,12,2017,-0.002084375521093862,Slight or No change,1.0,560.2525000000002,598.7764566613084,521.7285433386919
2017-12-27,MINDTREE,EQ,2017-12-27,598.45,596.5,619.95,596.1,608.4,611.1,609.45,910025,554619160.2,17656,237032,26.05,514.1828174190484,12,2017,0.021137939677500217,Slight or No change,1.0,563.5150000000001,607.5595002242081,519.4704997757921
2017-12-28,MINDTREE,EQ,2017-12-28,611.1,611.8,626.5,608.2,608.5,613.0,618.93,1052556,651454178.15,21430,223568,21.24,515.3158004541274,12,2017,0.003109147439044335,Slight or No change,1.0,566.7300000000001,615.3686612523551,518.0913387476452
2017-12-29,MINDTREE,EQ,2017-12-29,613.0,616.9,620.35,598.15,612.45,612.4,611.07,545902,333585049.75,11344,99506,18.23,515.8896976331531,12,2017,-0.0009787928221860476,Slight or No change,1.0,570.3900000000001,621.2708784267135,519.5091215732867
2018-01-01,MINDTREE,EQ,2018-01-01,612.4,610.8,618.35,605.3,606.05,606.9,610.63,318744,194634109.05,6312,107284,33.66,516.202742813911,1,2018,-0.008981058131939945,Slight or No change,1.0,574.24,623.8578936314448,524.6221063685553
2018-01-02,MINDTREE,EQ,2018-01-02,606.9,603.05,611.35,598.0,605.05,605.05,604.0,528274,319075916.95,10102,110148,20.85,516.706369720942,1,2018,-0.0030482781347833665,Slight or No change,1.0,576.855,627.2113396939129,526.4986603060871
2018-01-03,MINDTREE,EQ,2018-01-03,605.05,606.0,613.8,595.7,599.5,599.3,606.68,853218,517627964.5,13411,276474,32.4,517.4556672227765,1,2018,-0.00950334683084042,Slight or No change,1.0,579.8225,627.9682051153369,531.6767948846631
2018-01-04,MINDTREE,EQ,2018-01-04,599.3,601.0,605.75,593.05,599.45,599.9,599.41,1122243,672683369.1,19195,651722,58.07,518.4278408854074,1,2018,0.0010011680293675607,Slight or No change,1.0,582.8249999999999,627.8642752582657,537.7857247417342
2018-01-05,MINDTREE,EQ,2018-01-05,599.9,600.5,605.0,597.0,602.0,602.3,600.57,908732,545760501.55,12565,579769,63.8,519.2211137991957,1,2018,0.004000666777796313,Slight or No change,1.0,585.0949999999999,629.1993248863938,540.990675113606
2018-01-08,MINDTREE,EQ,2018-01-08,602.3,602.5,643.2,602.5,633.0,632.65,630.79,1802300,1136866438.35,39526,394511,21.89,521.3096813369806,1,2018,0.050390171011124085,Slight or No change,1.0,589.4224999999999,634.392624293221,544.4523757067788
2018-01-09,MINDTREE,EQ,2018-01-09,632.65,632.5,632.5,615.35,622.75,626.05,622.49,422846,263218998.2,13022,82992,19.63,521.7602093456173,1,2018,-0.01043230854342847,Slight or No change,1.0,593.4324999999998,636.2967689501638,550.5682310498357
2018-01-10,MINDTREE,EQ,2018-01-10,626.05,625.95,633.0,620.55,624.0,623.85,626.79,854033,535296942.3,18241,96683,11.32,522.6394868396978,1,2018,-0.0035140963181853327,Slight or No change,1.0,596.4024999999998,639.0422698596583,553.7627301403413
2018-01-11,MINDTREE,EQ,2018-01-11,623.85,627.0,638.0,617.6,621.95,621.2,628.84,1164044,731999673.45,21994,210784,18.11,523.783083210528,1,2018,-0.004247815981405778,Slight or No change,1.0,599.2524999999998,640.4239703852637,558.0810296147359
2018-01-12,MINDTREE,EQ,2018-01-12,621.2,625.0,637.0,623.05,633.0,633.75,629.78,1045673,658543459.05,40658,492058,47.06,524.9174541668824,1,2018,0.020202833226014016,Slight or No change,1.0,602.6599999999997,643.3825348192584,561.9374651807411
2018-01-15,MINDTREE,EQ,2018-01-15,633.75,635.0,640.85,622.65,627.15,627.5,633.48,471138,298458377.9,20555,216388,45.93,525.3920292526295,1,2018,-0.009861932938856066,Slight or No change,1.0,605.7074999999998,644.1081342464129,567.3068657535866
2018-01-16,MINDTREE,EQ,2018-01-16,627.5,631.95,635.45,616.6,618.8,619.75,626.97,518830,325289119.5,16203,152362,29.37,525.8703068834772,1,2018,-0.012350597609561698,Slight or No change,1.0,607.9124999999998,644.0435170731093,571.7814829268902
2018-01-17,MINDTREE,EQ,2018-01-17,619.75,621.0,629.8,615.0,622.0,624.85,624.34,686332,428504322.95,19219,133921,19.51,526.5295634181647,1,2018,0.00822912464703518,Slight or No change,1.0,610.5899999999999,643.0469771916848,578.133022808315
2018-01-18,MINDTREE,EQ,2018-01-18,624.85,665.2,693.6,663.2,681.15,684.15,679.4,6947714,4720256501.1,110058,610361,8.79,536.4857148170494,1,2018,0.0949027766663999,Slight or No change,1.0,615.9249999999998,658.8385790066316,573.0114209933681
2018-01-19,MINDTREE,EQ,2018-01-19,684.15,685.0,706.0,671.2,705.0,702.4,689.79,2401933,1656834550.6,52810,313509,13.05,540.0313983695951,1,2018,0.02667543667324424,Slight or No change,1.0,622.2124999999999,676.292809433486,568.1321905665137
2018-01-22,MINDTREE,EQ,2018-01-22,702.4,700.0,764.3,693.45,753.0,757.35,741.57,5595004,4149078691.85,108498,844332,15.09,550.3365473265778,1,2018,0.07823177676537596,Slight or No change,1.0,630.0949999999998,710.1014267155459,550.0885732844537
2018-01-23,MINDTREE,EQ,2018-01-23,757.35,750.0,775.0,742.9,762.5,762.55,761.79,2763558,2105261850.9,56964,658642,23.83,555.1932742009291,1,2018,0.006866046081732247,Slight or No change,1.0,638.2999999999997,736.2810561711887,540.3189438288108
2018-01-24,MINDTREE,EQ,2018-01-24,762.55,758.0,784.0,748.8,754.3,753.45,767.34,4376579,3358327272.2,92458,1170743,26.75,562.1275774374058,1,2018,-0.011933643695495209,Slight or No change,1.0,645.4174999999998,755.0656179189068,535.7693820810928
2018-01-25,MINDTREE,EQ,2018-01-25,753.45,762.8,770.25,747.0,750.0,749.55,757.7,1800526,1364250471.55,51348,665777,36.98,564.7861983365441,1,2018,-0.0051761895281705605,Slight or No change,1.0,652.2449999999997,770.0925906906015,534.3974093093979
2018-01-29,MINDTREE,EQ,2018-01-29,749.55,750.0,770.8,749.0,760.1,761.95,763.94,1733599,1324365236.85,44097,644279,37.16,567.4427599291587,1,2018,0.016543259288906764,Slight or No change,1.0,659.7224999999997,785.6276960593266,533.8173039406729
2018-01-30,MINDTREE,EQ,2018-01-30,761.95,758.0,772.7,756.0,762.25,764.45,765.46,1023279,783279452.4,21319,326813,31.94,568.9972214232256,1,2018,0.003281055187348336,Slight or No change,1.0,667.5999999999998,799.1767496658595,536.0232503341401
2018-01-31,MINDTREE,EQ,2018-01-31,764.45,774.0,779.15,762.55,768.0,770.0,770.36,1590667,1225386278.75,41039,478479,30.08,571.4327355014166,1,2018,0.0072601216560925766,Slight or No change,1.0,675.8474999999999,811.5305109017675,540.1644890982323
2018-02-01,MINDTREE,EQ,2018-02-01,770.0,765.55,769.0,745.05,757.75,753.6,757.46,936000,708983789.6,42431,352018,37.61,572.7223799582431,2,2018,-0.021298701298701258,Slight or No change,1.0,683.5624999999999,818.4639723301523,548.6610276698475
2018-02-02,MINDTREE,EQ,2018-02-02,753.6,750.0,758.0,730.2,735.2,735.15,744.87,902642,672353527.85,34408,268491,29.75,573.8237780279435,2,2018,-0.024482484076433164,Slight or No change,1.0,690.3249999999999,821.0635196731115,559.5864803268884
2018-02-05,MINDTREE,EQ,2018-02-05,735.15,720.05,727.95,683.4,711.2,705.0,700.27,1709873,1197373385.95,45497,381884,22.33,575.4873626402234,2,2018,-0.04101203835951839,Slight or No change,1.0,695.4599999999999,819.5391368866141,571.3808631133858
2018-02-06,MINDTREE,EQ,2018-02-06,705.0,662.0,723.5,662.0,719.4,720.7,710.1,2091682,1485301172.8,72490,729303,34.87,577.7057639471533,2,2018,0.02226950354609936,Slight or No change,1.0,699.8625,820.765744808665,578.9592551913349
2018-02-07,MINDTREE,EQ,2018-02-07,720.7,728.4,728.45,714.7,715.95,717.45,720.81,893481,644027734.55,28142,378442,42.36,578.6117769039773,2,2018,-0.004509504648258611,Slight or No change,1.0,704.4325000000001,820.3970239536227,588.4679760463775
2018-02-08,MINDTREE,EQ,2018-02-08,717.45,721.0,750.0,717.4,733.35,733.3,736.8,1430828,1054241127.1,60686,584972,40.88,580.201326348627,2,2018,0.022092131855878442,Slight or No change,1.0,709.905,820.0415081208473,599.7684918791526
2018-02-09,MINDTREE,EQ,2018-02-09,733.3,725.0,732.65,713.7,717.25,717.2,720.54,669860,482657777.75,28957,256033,38.22,580.8572382219952,2,2018,-0.02195554343379236,Slight or No change,1.0,714.705,816.6250713665826,612.7849286334175
2018-02-12,MINDTREE,EQ,2018-02-12,717.2,721.7,727.6,716.2,722.0,722.4,722.17,741147,535237280.95,30580,274894,37.09,581.6030729753182,2,2018,0.007250418293363038,Slight or No change,1.0,719.1375,813.6769814489293,624.5980185510708
2018-02-14,MINDTREE,EQ,2018-02-14,722.4,724.9,738.75,719.75,723.65,723.6,731.02,1028773,752049816.1,29286,476094,46.28,582.634133403515,2,2018,0.0016611295681063787,Slight or No change,1.0,723.9425,808.0662952130876,639.8187047869123
2018-02-15,MINDTREE,EQ,2018-02-15,723.6,732.5,732.5,694.4,704.5,701.6,713.21,540597,385560956.65,16226,97871,18.1,583.0863304196853,2,2018,-0.030403537866224406,Slight or No change,1.0,728.0350000000001,797.5036608630551,658.5663391369451
2018-02-16,MINDTREE,EQ,2018-02-16,701.6,705.4,720.0,705.05,712.8,713.2,711.95,700799,498936154.8,20320,172242,24.58,583.7243196735593,2,2018,0.016533637400228063,Slight or No change,1.0,732.4525000000001,782.9357382292001,681.9692617708001
2018-02-19,MINDTREE,EQ,2018-02-19,713.2,708.0,713.95,680.55,692.0,691.55,692.45,877372,607535395.75,24079,370748,42.26,584.3821972167141,2,2018,-0.030356141334829112,Slight or No change,1.0,732.8225,781.9041556470289,683.7408443529711
2018-02-20,MINDTREE,EQ,2018-02-20,691.55,696.75,704.95,687.4,700.1,697.8,697.96,480291,335226011.1,22783,109854,22.87,584.759749104253,2,2018,0.009037669004410276,Slight or No change,1.0,732.5925,782.313365841223,682.8716341587769
2018-02-21,MINDTREE,EQ,2018-02-21,697.8,696.0,728.3,696.0,727.65,726.15,723.47,2196558,1589153742.3,64976,668466,30.43,586.880019058351,2,2018,0.04062768701633712,Slight or No change,1.0,731.0325,779.4227586434484,682.6422413565516
2018-02-22,MINDTREE,EQ,2018-02-22,726.15,730.0,743.9,729.75,741.55,740.7,739.28,1953791,1444400508.65,55278,588173,30.1,588.9047407315244,2,2018,0.0200371824003307,Slight or No change,1.0,729.94,776.2772488563988,683.6027511436013
2018-02-23,MINDTREE,EQ,2018-02-23,740.7,745.95,836.15,744.0,815.0,811.9,788.77,5970601,4709426999.9,106521,1296565,21.72,597.5277926880349,2,2018,0.09612528689077893,Slight or No change,1.0,732.8625,791.2492673815227,674.4757326184772
2018-02-26,MINDTREE,EQ,2018-02-26,811.9,821.4,825.8,774.15,797.1,801.85,809.13,4040833,3269554289.25,91367,516997,12.79,602.7387091785823,2,2018,-0.012378371720655146,Slight or No change,1.0,735.4775000000001,801.2311989153732,669.723801084627
2018-02-27,MINDTREE,EQ,2018-02-27,801.85,804.0,812.0,794.75,805.6,802.7,803.49,1493764,1200217856.3,29625,313777,21.01,604.6062938696738,2,2018,0.0010600486375258458,Slight or No change,1.0,737.5150000000001,808.9983812118217,666.0316187881785
2018-02-28,MINDTREE,EQ,2018-02-28,802.7,800.15,820.0,793.15,815.6,815.1,811.18,2762568,2240952927.85,51782,508597,18.41,608.1803963409676,2,2018,0.015447863460819722,Slight or No change,1.0,740.0475,818.7709565124276,661.3240434875725
2018-03-01,MINDTREE,EQ,2018-03-01,815.1,820.0,824.35,810.05,812.0,814.05,818.21,1343617,1099362449.1,25412,137094,10.2,609.8666030889092,3,2018,-0.0012881854987119026,Slight or No change,1.0,742.25,826.7544564380818,657.7455435619182
2018-03-05,MINDTREE,EQ,2018-03-05,814.05,808.25,871.2,808.1,870.0,859.55,839.59,4171893,3502676054.5,81890,728203,17.45,616.0590054731164,3,2018,0.05589337264295802,Slight or No change,1.0,747.5474999999999,847.008110955191,648.0868890448088
2018-03-06,MINDTREE,EQ,2018-03-06,859.55,870.0,870.6,820.05,824.0,826.1,844.53,2558913,2161084700.6,59375,398580,15.58,619.2063124515437,3,2018,-0.03891571170961538,Slight or No change,1.0,752.095,857.31873606549,646.87126393451
2018-03-07,MINDTREE,EQ,2018-03-07,826.1,822.0,849.4,817.0,833.0,831.3,833.49,2935071,2446354839.9,59039,384507,13.1,622.7899584653197,3,2018,0.006294637453092777,Slight or No change,1.0,758.41,866.8438973995868,649.9761026004131
2018-03-08,MINDTREE,EQ,2018-03-08,831.3,836.0,843.4,814.35,815.9,817.2,824.58,1748332,1441638346.0,35212,456795,26.13,624.7271481055543,3,2018,-0.016961385781306237,Slight or No change,1.0,763.2349999999999,873.1810925324718,653.288907467528
2018-03-09,MINDTREE,EQ,2018-03-09,817.2,823.0,829.0,809.0,815.1,813.85,817.96,1201294,982609348.75,23612,175133,14.58,626.0132030399743,3,2018,-0.004099363680861501,Slight or No change,1.0,768.055,878.0020154689398,658.1079845310601
2018-03-12,MINDTREE,EQ,2018-03-12,813.85,819.0,828.0,810.6,817.6,815.15,818.65,1266696,1036977583.35,32386,299620,23.65,627.3597196446832,3,2018,0.0015973459482705454,Slight or No change,1.0,772.1474999999999,882.7389266925593,661.5560733074406
2018-03-13,MINDTREE,EQ,2018-03-13,815.15,816.25,825.0,795.2,802.0,800.85,807.95,1627811,1315182116.45,45627,561694,34.51,628.9325691695929,3,2018,-0.0175427835367723,Slight or No change,1.0,776.3299999999999,884.4716634254441,668.1883365745557
2018-03-14,MINDTREE,EQ,2018-03-14,800.85,800.0,815.0,791.75,799.3,799.55,801.34,2064666,1654491410.9,36201,728597,35.29,630.8721854436492,3,2018,-0.0016232752700257036,Slight or No change,1.0,780.1874999999999,885.7013398255785,674.6736601744212
2018-03-15,MINDTREE,EQ,2018-03-15,799.55,801.55,849.9,801.55,839.0,843.65,828.48,3644018,3018979591.75,58704,487441,13.38,635.0574406143527,3,2018,0.05515602526421115,Slight or No change,1.0,786.1899999999998,891.8082829069452,680.5717170930544
